"location_id","admin_level","name","code","parent_location_id","population_density","lat","long","admin_0_location_id","admin_0_admin_level","admin_0_name","admin_0_code","admin_0_parent_location_id","admin_0_population_density","admin_0_lat","admin_0_long","admin_1_location_id","admin_1_admin_level","admin_1_name","admin_1_code","admin_1_parent_location_id","admin_1_population_density","admin_1_lat","admin_1_long","admin_2_location_id","admin_2_admin_level","admin_2_name","admin_2_code","admin_2_parent_location_id","admin_2_population_density","admin_2_lat","admin_2_long","admin_3_location_id","admin_3_admin_level","admin_3_name","admin_3_code","admin_3_parent_location_id","admin_3_population_density","admin_3_lat","admin_3_long"
"MX001020442000000000","2","Santa Maria Xadani","MEX","MX001020000000000000",,16.36658157,-95.03423238,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001020000000000000","1","Oaxaca","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,16.96482948,-96.44709361,"MX001020442000000000","2","Santa Maria Xadani","MEX","MX001020000000000000",,16.36658157,-95.03423238,,,,,,,,
"MX001020443000000000","2","Santa Maria Yalina","MEX","MX001020000000000000",,17.27381131,-96.28230592,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001020000000000000","1","Oaxaca","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,16.96482948,-96.44709361,"MX001020443000000000","2","Santa Maria Yalina","MEX","MX001020000000000000",,17.27381131,-96.28230592,,,,,,,,
"MX001020444000000000","2","Santa Maria Yavesia","MEX","MX001020000000000000",,17.20048762,-96.41053185,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001020000000000000","1","Oaxaca","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,16.96482948,-96.44709361,"MX001020444000000000","2","Santa Maria Yavesia","MEX","MX001020000000000000",,17.20048762,-96.41053185,,,,,,,,
"MX001020445000000000","2","Santa Maria Yolotepec","MEX","MX001020000000000000",,16.87283263,-97.44795205,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001020000000000000","1","Oaxaca","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,16.96482948,-96.44709361,"MX001020445000000000","2","Santa Maria Yolotepec","MEX","MX001020000000000000",,16.87283263,-97.44795205,,,,,,,,
"MX001020446000000000","2","Santa Maria Yosoyua","MEX","MX001020000000000000",,17.11067152,-97.5021963,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001020000000000000","1","Oaxaca","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,16.96482948,-96.44709361,"MX001020446000000000","2","Santa Maria Yosoyua","MEX","MX001020000000000000",,17.11067152,-97.5021963,,,,,,,,
"MX001020447000000000","2","Santa Maria Yucuhiti","MEX","MX001020000000000000",,17.03477254,-97.80530186,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001020000000000000","1","Oaxaca","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,16.96482948,-96.44709361,"MX001020447000000000","2","Santa Maria Yucuhiti","MEX","MX001020000000000000",,17.03477254,-97.80530186,,,,,,,,
"MX001020448000000000","2","Santa Maria Zacatepec","MEX","MX001020000000000000",,16.77960956,-97.97336406,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001020000000000000","1","Oaxaca","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,16.96482948,-96.44709361,"MX001020448000000000","2","Santa Maria Zacatepec","MEX","MX001020000000000000",,16.77960956,-97.97336406,,,,,,,,
"MX001020449000000000","2","Santa Maria Zaniza","MEX","MX001020000000000000",,16.64276019,-97.35910475,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001020000000000000","1","Oaxaca","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,16.96482948,-96.44709361,"MX001020449000000000","2","Santa Maria Zaniza","MEX","MX001020000000000000",,16.64276019,-97.35910475,,,,,,,,
"MX001020450000000000","2","Santa Maria Zoquitlan","MEX","MX001020000000000000",,16.55581418,-96.3676157,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001020000000000000","1","Oaxaca","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,16.96482948,-96.44709361,"MX001020450000000000","2","Santa Maria Zoquitlan","MEX","MX001020000000000000",,16.55581418,-96.3676157,,,,,,,,
"MX001019049000000000","2","Santiago","MEX","MX001019000000000000",,25.38419673,-100.2386074,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001019000000000000","1","Nuevo León","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,25.57297691,-99.96719053,"MX001019049000000000","2","Santiago","MEX","MX001019000000000000",,25.38419673,-100.2386074,,,,,,,,
"MX001020451000000000","2","Santiago Amoltepec","MEX","MX001020000000000000",,16.63151918,-97.52100338,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001020000000000000","1","Oaxaca","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,16.96482948,-96.44709361,"MX001020451000000000","2","Santiago Amoltepec","MEX","MX001020000000000000",,16.63151918,-97.52100338,,,,,,,,
"MX001020452000000000","2","Santiago Apoala","MEX","MX001020000000000000",,17.64981791,-97.13649847,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001020000000000000","1","Oaxaca","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,16.96482948,-96.44709361,"MX001020452000000000","2","Santiago Apoala","MEX","MX001020000000000000",,17.64981791,-97.13649847,,,,,,,,
"MX001020453000000000","2","Santiago Apostol","MEX","MX001020000000000000",,16.79667878,-96.72717425,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001020000000000000","1","Oaxaca","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,16.96482948,-96.44709361,"MX001020453000000000","2","Santiago Apostol","MEX","MX001020000000000000",,16.79667878,-96.72717425,,,,,,,,
"MX001020454000000000","2","Santiago Astata","MEX","MX001020000000000000",,15.95874963,-95.62522306,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001020000000000000","1","Oaxaca","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,16.96482948,-96.44709361,"MX001020454000000000","2","Santiago Astata","MEX","MX001020000000000000",,15.95874963,-95.62522306,,,,,,,,
"MX001020455000000000","2","Santiago Atitlan","MEX","MX001020000000000000",,17.0959169,-95.92126357,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001020000000000000","1","Oaxaca","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,16.96482948,-96.44709361,"MX001020455000000000","2","Santiago Atitlan","MEX","MX001020000000000000",,17.0959169,-95.92126357,,,,,,,,
"MX001020456000000000","2","Santiago Ayuquililla","MEX","MX001020000000000000",,17.92610418,-97.98744141,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001020000000000000","1","Oaxaca","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,16.96482948,-96.44709361,"MX001020456000000000","2","Santiago Ayuquililla","MEX","MX001020000000000000",,17.92610418,-97.98744141,,,,,,,,
"MX001020457000000000","2","Santiago Cacaloxtepec","MEX","MX001020000000000000",,17.73016984,-97.73602381,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001020000000000000","1","Oaxaca","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,16.96482948,-96.44709361,"MX001020457000000000","2","Santiago Cacaloxtepec","MEX","MX001020000000000000",,17.73016984,-97.73602381,,,,,,,,
"MX001020458000000000","2","Santiago Camotlan","MEX","MX001020000000000000",,17.52345755,-96.1674976,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001020000000000000","1","Oaxaca","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,16.96482948,-96.44709361,"MX001020458000000000","2","Santiago Camotlan","MEX","MX001020000000000000",,17.52345755,-96.1674976,,,,,,,,
"MX001020459000000000","2","Santiago Chazumba","MEX","MX001020000000000000",,18.20108708,-97.72335925,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001020000000000000","1","Oaxaca","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,16.96482948,-96.44709361,"MX001020459000000000","2","Santiago Chazumba","MEX","MX001020000000000000",,18.20108708,-97.72335925,,,,,,,,
"MX001020460000000000","2","Santiago Choapam","MEX","MX001020000000000000",,17.38570552,-95.92276806,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001020000000000000","1","Oaxaca","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,16.96482948,-96.44709361,"MX001020460000000000","2","Santiago Choapam","MEX","MX001020000000000000",,17.38570552,-95.92276806,,,,,,,,
"MX001020461000000000","2","Santiago Comaltepec","MEX","MX001020000000000000",,17.6198247,-96.40095229,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001020000000000000","1","Oaxaca","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,16.96482948,-96.44709361,"MX001020461000000000","2","Santiago Comaltepec","MEX","MX001020000000000000",,17.6198247,-96.40095229,,,,,,,,
"MX001013055000000000","2","Santiago De Anaya","MEX","MX001013000000000000",,20.41244127,-98.98290552,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001013000000000000","1","Hidalgo","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,20.47939029,-98.88760775,"MX001013055000000000","2","Santiago De Anaya","MEX","MX001013000000000000",,20.41244127,-98.98290552,,,,,,,,
"MX001020462000000000","2","Santiago Del Rio","MEX","MX001020000000000000",,17.43870394,-98.09784601,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001020000000000000","1","Oaxaca","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,16.96482948,-96.44709361,"MX001020462000000000","2","Santiago Del Rio","MEX","MX001020000000000000",,17.43870394,-98.09784601,,,,,,,,
"MX001005088000000000","2","Santiago El Pinar","MEX","MX001005000000000000",,16.9493628,-92.72154885,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001005000000000000","1","Chiapas","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,16.4892366,-92.46699047,"MX001005088000000000","2","Santiago El Pinar","MEX","MX001005000000000000",,16.9493628,-92.72154885,,,,,,,,
"MX001020463000000000","2","Santiago Huajolotitlan","MEX","MX001020000000000000",,17.80306096,-97.68926488,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001020000000000000","1","Oaxaca","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,16.96482948,-96.44709361,"MX001020463000000000","2","Santiago Huajolotitlan","MEX","MX001020000000000000",,17.80306096,-97.68926488,,,,,,,,
"MX001020464000000000","2","Santiago Huauclilla","MEX","MX001020000000000000",,17.48927866,-97.04349193,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001020000000000000","1","Oaxaca","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,16.96482948,-96.44709361,"MX001020464000000000","2","Santiago Huauclilla","MEX","MX001020000000000000",,17.48927866,-97.04349193,,,,,,,,
"MX001020465000000000","2","Santiago Ihuitlan Plumas","MEX","MX001020000000000000",,17.88109481,-97.44829153,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001020000000000000","1","Oaxaca","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,16.96482948,-96.44709361,"MX001020465000000000","2","Santiago Ihuitlan Plumas","MEX","MX001020000000000000",,17.88109481,-97.44829153,,,,,,,,
"MX001020466000000000","2","Santiago Ixcuintepec","MEX","MX001020000000000000",,16.92769749,-95.58181685,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001020000000000000","1","Oaxaca","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,16.96482948,-96.44709361,"MX001020466000000000","2","Santiago Ixcuintepec","MEX","MX001020000000000000",,16.92769749,-95.58181685,,,,,,,,
"MX001018016000000000","2","Santiago Ixcuintla","MEX","MX001018000000000000",,21.8594904,-105.3256175,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001018000000000000","1","Nayarit","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,21.79731984,-104.8663665,"MX001018016000000000","2","Santiago Ixcuintla","MEX","MX001018000000000000",,21.8594904,-105.3256175,,,,,,,,
"MX001020467000000000","2","Santiago Ixtayutla","MEX","MX001020000000000000",,16.53854457,-97.69962474,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001020000000000000","1","Oaxaca","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,16.96482948,-96.44709361,"MX001020467000000000","2","Santiago Ixtayutla","MEX","MX001020000000000000",,16.53854457,-97.69962474,,,,,,,,
"MX001020468000000000","2","Santiago Jamiltepec","MEX","MX001020000000000000",,16.18991598,-97.79140156,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001020000000000000","1","Oaxaca","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,16.96482948,-96.44709361,"MX001020468000000000","2","Santiago Jamiltepec","MEX","MX001020000000000000",,16.18991598,-97.79140156,,,,,,,,
"MX001020469000000000","2","Santiago Jocotepec","MEX","MX001020000000000000",,17.6597918,-95.9820355,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001020000000000000","1","Oaxaca","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,16.96482948,-96.44709361,"MX001020469000000000","2","Santiago Jocotepec","MEX","MX001020000000000000",,17.6597918,-95.9820355,,,,,,,,
"MX001020470000000000","2","Santiago Juxtlahuaca","MEX","MX001020000000000000",,17.19557465,-98.01830272,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001020000000000000","1","Oaxaca","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,16.96482948,-96.44709361,"MX001020470000000000","2","Santiago Juxtlahuaca","MEX","MX001020000000000000",,17.19557465,-98.01830272,,,,,,,,
"MX001020471000000000","2","Santiago Lachiguiri","MEX","MX001020000000000000",,16.75636507,-95.51899977,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001020000000000000","1","Oaxaca","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,16.96482948,-96.44709361,"MX001020471000000000","2","Santiago Lachiguiri","MEX","MX001020000000000000",,16.75636507,-95.51899977,,,,,,,,
"MX001020472000000000","2","Santiago Lalopa","MEX","MX001020000000000000",,17.41436424,-96.25083225,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001020000000000000","1","Oaxaca","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,16.96482948,-96.44709361,"MX001020472000000000","2","Santiago Lalopa","MEX","MX001020000000000000",,17.41436424,-96.25083225,,,,,,,,
"MX001020473000000000","2","Santiago Laollaga","MEX","MX001020000000000000",,16.61144528,-95.26711218,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001020000000000000","1","Oaxaca","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,16.96482948,-96.44709361,"MX001020473000000000","2","Santiago Laollaga","MEX","MX001020000000000000",,16.61144528,-95.26711218,,,,,,,,
"MX001020474000000000","2","Santiago Laxopa","MEX","MX001020000000000000",,17.19844258,-96.3261238,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001020000000000000","1","Oaxaca","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,16.96482948,-96.44709361,"MX001020474000000000","2","Santiago Laxopa","MEX","MX001020000000000000",,17.19844258,-96.3261238,,,,,,,,
"MX001020475000000000","2","Santiago Llano Grande","MEX","MX001020000000000000",,16.4961946,-98.26533537,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001020000000000000","1","Oaxaca","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,16.96482948,-96.44709361,"MX001020475000000000","2","Santiago Llano Grande","MEX","MX001020000000000000",,16.4961946,-98.26533537,,,,,,,,
"MX001011036000000000","2","Santiago Maravatio","MEX","MX001011000000000000",,20.1579764,-100.9900039,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001011000000000000","1","Guanajuato","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,20.90534665,-101.0126269,"MX001011036000000000","2","Santiago Maravatio","MEX","MX001011000000000000",,20.1579764,-100.9900039,,,,,,,,
"MX001020476000000000","2","Santiago Matatlan","MEX","MX001020000000000000",,16.8359615,-96.42291039,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001020000000000000","1","Oaxaca","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,16.96482948,-96.44709361,"MX001020476000000000","2","Santiago Matatlan","MEX","MX001020000000000000",,16.8359615,-96.42291039,,,,,,,,
"MX001021150000000000","2","Santiago Miahuatlan","MEX","MX001021000000000000",,18.55546073,-97.42473495,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001021000000000000","1","Puebla","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,19.00689662,-97.90042129,"MX001021150000000000","2","Santiago Miahuatlan","MEX","MX001021000000000000",,18.55546073,-97.42473495,,,,,,,,
"MX001020477000000000","2","Santiago Miltepec","MEX","MX001020000000000000",,17.98112113,-97.71920563,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001020000000000000","1","Oaxaca","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,16.96482948,-96.44709361,"MX001020477000000000","2","Santiago Miltepec","MEX","MX001020000000000000",,17.98112113,-97.71920563,,,,,,,,
"MX001020478000000000","2","Santiago Minas","MEX","MX001020000000000000",,16.43878193,-97.26673629,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001020000000000000","1","Oaxaca","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,16.96482948,-96.44709361,"MX001020478000000000","2","Santiago Minas","MEX","MX001020000000000000",,16.43878193,-97.26673629,,,,,,,,
"MX001020479000000000","2","Santiago Nacaltepec","MEX","MX001020000000000000",,17.5293787,-96.9089621,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001020000000000000","1","Oaxaca","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,16.96482948,-96.44709361,"MX001020479000000000","2","Santiago Nacaltepec","MEX","MX001020000000000000",,17.5293787,-96.9089621,,,,,,,,
"MX001020480000000000","2","Santiago Nejapilla","MEX","MX001020000000000000",,17.42942994,-97.38693374,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001020000000000000","1","Oaxaca","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,16.96482948,-96.44709361,"MX001020480000000000","2","Santiago Nejapilla","MEX","MX001020000000000000",,17.42942994,-97.38693374,,,,,,,,
"MX001020481000000000","2","Santiago Niltepec","MEX","MX001020000000000000",,16.52009307,-94.59025859,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001020000000000000","1","Oaxaca","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,16.96482948,-96.44709361,"MX001020481000000000","2","Santiago Niltepec","MEX","MX001020000000000000",,16.52009307,-94.59025859,,,,,,,,
"MX001020482000000000","2","Santiago Nundiche","MEX","MX001020000000000000",,17.33511894,-97.7012769,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001020000000000000","1","Oaxaca","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,16.96482948,-96.44709361,"MX001020482000000000","2","Santiago Nundiche","MEX","MX001020000000000000",,17.33511894,-97.7012769,,,,,,,,
"MX001020483000000000","2","Santiago Nuyoo","MEX","MX001020000000000000",,17.00740409,-97.75940368,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001020000000000000","1","Oaxaca","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,16.96482948,-96.44709361,"MX001020483000000000","2","Santiago Nuyoo","MEX","MX001020000000000000",,17.00740409,-97.75940368,,,,,,,,
"MX001010033000000000","2","Santiago Papasquiaro","MEX","MX001010000000000000",,24.98179494,-105.6943591,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001010000000000000","1","Durango","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,24.92277915,-104.9130443,"MX001010033000000000","2","Santiago Papasquiaro","MEX","MX001010000000000000",,24.98179494,-105.6943591,,,,,,,,
"MX001020484000000000","2","Santiago Pinotepa Nacional","MEX","MX001020000000000000",,16.29518406,-98.13036639,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001020000000000000","1","Oaxaca","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,16.96482948,-96.44709361,"MX001020484000000000","2","Santiago Pinotepa Nacional","MEX","MX001020000000000000",,16.29518406,-98.13036639,,,,,,,,
"MX001030147000000000","2","Santiago Sochiapa","MEX","MX001030000000000000",,17.62557938,-95.66453644,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001030000000000000","1","Veracruz De Ignacio De La Llave","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,19.38218728,-96.41458263,"MX001030147000000000","2","Santiago Sochiapa","MEX","MX001030000000000000",,17.62557938,-95.66453644,,,,,,,,
"MX001020485000000000","2","Santiago Suchilquitongo","MEX","MX001020000000000000",,17.22883028,-96.91948653,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001020000000000000","1","Oaxaca","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,16.96482948,-96.44709361,"MX001020485000000000","2","Santiago Suchilquitongo","MEX","MX001020000000000000",,17.22883028,-96.91948653,,,,,,,,
"MX001020486000000000","2","Santiago Tamazola","MEX","MX001020000000000000",,17.7461124,-98.23263841,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001020000000000000","1","Oaxaca","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,16.96482948,-96.44709361,"MX001020486000000000","2","Santiago Tamazola","MEX","MX001020000000000000",,17.7461124,-98.23263841,,,,,,,,
"MX001020487000000000","2","Santiago Tapextla","MEX","MX001020000000000000",,16.32776237,-98.47171973,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001020000000000000","1","Oaxaca","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,16.96482948,-96.44709361,"MX001020487000000000","2","Santiago Tapextla","MEX","MX001020000000000000",,16.32776237,-98.47171973,,,,,,,,
"MX001020488000000000","2","Santiago Tenango","MEX","MX001020000000000000",,17.29426137,-96.99948245,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001020000000000000","1","Oaxaca","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,16.96482948,-96.44709361,"MX001020488000000000","2","Santiago Tenango","MEX","MX001020000000000000",,17.29426137,-96.99948245,,,,,,,,
"MX001020489000000000","2","Santiago Tepetlapa","MEX","MX001020000000000000",,17.79210377,-97.39736415,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001020000000000000","1","Oaxaca","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,16.96482948,-96.44709361,"MX001020489000000000","2","Santiago Tepetlapa","MEX","MX001020000000000000",,17.79210377,-97.39736415,,,,,,,,
"MX001020490000000000","2","Santiago Tetepec","MEX","MX001020000000000000",,16.3405095,-97.67910142,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001020000000000000","1","Oaxaca","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,16.96482948,-96.44709361,"MX001020490000000000","2","Santiago Tetepec","MEX","MX001020000000000000",,16.3405095,-97.67910142,,,,,,,,
"MX001020491000000000","2","Santiago Texcalcingo","MEX","MX001020000000000000",,18.21142862,-96.98203092,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001020000000000000","1","Oaxaca","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,16.96482948,-96.44709361,"MX001020491000000000","2","Santiago Texcalcingo","MEX","MX001020000000000000",,18.21142862,-96.98203092,,,,,,,,
"MX001020492000000000","2","Santiago Textitlan","MEX","MX001020000000000000",,16.72004425,-97.31305963,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001020000000000000","1","Oaxaca","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,16.96482948,-96.44709361,"MX001020492000000000","2","Santiago Textitlan","MEX","MX001020000000000000",,16.72004425,-97.31305963,,,,,,,,
"MX001020493000000000","2","Santiago Tilantongo","MEX","MX001020000000000000",,17.2105385,-97.34731213,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001020000000000000","1","Oaxaca","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,16.96482948,-96.44709361,"MX001020493000000000","2","Santiago Tilantongo","MEX","MX001020000000000000",,17.2105385,-97.34731213,,,,,,,,
"MX001020494000000000","2","Santiago Tillo","MEX","MX001020000000000000",,17.47200227,-97.31332739,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001020000000000000","1","Oaxaca","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,16.96482948,-96.44709361,"MX001020494000000000","2","Santiago Tillo","MEX","MX001020000000000000",,17.47200227,-97.31332739,,,,,,,,
"MX001020495000000000","2","Santiago Tlazoyaltepec","MEX","MX001020000000000000",,17.0270455,-96.97112255,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001020000000000000","1","Oaxaca","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,16.96482948,-96.44709361,"MX001020495000000000","2","Santiago Tlazoyaltepec","MEX","MX001020000000000000",,17.0270455,-96.97112255,,,,,,,,
"MX001013056000000000","2","Santiago Tulantepec De Lugo Guerrero","MEX","MX001013000000000000",,20.03565683,-98.39280323,"dbefdede-2944-4ec3-8ecf-b7791d154c1c","0","Mexico",,,0,,,"MX001013000000000000","1","Hidalgo","MEX","dbefdede-2944-4ec3-8ecf-b7791d154c1c",,20.47939029,-98.88760775,"MX001013056000000000","2","Santiago Tulantepec De Lugo Guerrero","MEX","MX001013000000000000",,20.03565683,-98.39280323,,,,,,,,
